latitude,longitude,name
38.58017843,-121.4274875,5387 HALE CT
38.49601155,-121.45927720000002,FRANKLIN BLVD / FLORIN RD
38.60058081,-121.4308265,1500 ARDEN WAY
38.62987269,-121.40210420000001,2555 AUBURN BLVD
38.62982199,-121.4414625,1111 LOS ROBLES BLVD
38.48575193,-121.46264579999999,3892 ROBINRIDGE WAY
38.61112011,-121.4461937,EL CAMINO AVE / BOXWOOD ST
38.56900613,-121.49874070000001,2008 10TH ST
38.48697183,-121.5169453,7453 GREENHAVEN DR
38.48697183,-121.5169453,7453 GREENHAVEN DR
38.44870771,-121.42304820000001,8459 DARTFORD DR
38.49647089,-121.48470379999999,2245 FLORIN RD
38.60833456,-121.4465233,2335 BOXWOOD ST
38.59556161,-121.4787324,1441 RICHARDS BLVD
38.56068556,-121.49928870000001,2633 RIVERSIDE BLVD
38.47591105,-121.43120149999999,6051 MACK RD
38.5804026,-121.466365,28TH ST / D ST
38.54106323,-121.47576000000001,FRANKLIN BLVD / 12TH AVE
38.54843831,-121.506875,9TH AVE / RIVERSIDE BLVD
38.57167967,-121.4392594,5151 F ST
38.52647452,-121.4807365,2508 28TH AVE
38.53057039,-121.414923,4951 PRISCILLA LN
38.59723293,-121.50223030000001,RICHARDS BLVD / BERCUT DR
38.54434994,-121.4560858,4316 8TH AVE
38.47049831,-121.4608988,7901 DEER LAKE DR
38.57966477,-121.4984909,1118 7TH ST
38.4934631,-121.4705051,2958 S MEADOWS PL
38.58052209,-121.49862479999999,545 K ST
38.60032506,-121.4301916,1510 ARDEN WAY
38.683359,-121.533925,160 ALLAIRE CIR
38.6017616,-121.42582709999999,1695 ARDEN WAY
38.55124956,-121.42798540000001,1940 65TH ST
38.463564399999996,-121.4321414,HOLLYHURST WAY / VALLEY HI DR
38.63075984,-121.42437520000001,SOUTH AVE / NATOMA WAY
38.60477176,-121.42928130000001,2200 ROYALE RD
38.50823683,-121.4920591,6544 GOLF VIEW DR
38.46962227,-121.45911709999999,4127 DEER CROSS WAY
38.46930612,-121.45903919999999,4119 DEER CROSS WAY
38.63872883,-121.47653659999999,3825 ROSIN CT
38.60086039,-121.43296229999999,2001 POINT WEST WAY
38.47295223,-121.42812679999999,6366 MACK RD
38.57945897,-121.49159740000002,1100 J ST
38.6231314,-121.4573294,ARCADE BLVD / PONDEROSA LN
38.54120868,-121.4703152,34TH ST / 12TH AVE
38.53341084,-121.4869088,22ND AVE / 23RD ST
38.55443686,-121.42783390000001,FOLSOM BLVD / 65TH ST
38.511813700000005,-121.4429168,5351 47TH AVE
38.55447458,-121.48435490000001,2314 CASTRO WAY
38.65975805,-121.54295379999999,4825 DARLINGTON LN
38.53954773,-121.40914009999999,POWER INN RD / 14TH AVE
38.45718227,-121.4133413,8101 COSUMNES RIVER BLVD
38.51006027,-121.54276570000002,RIVERSIDE BLVD / FLORIN RD
38.61294068,-121.44849640000001,BEAUMONT ST / RIO LINDA BLVD
38.55226434,-121.49815190000001,2948 LAND PARK DR
38.46223959,-121.4466002,COSUMNES RIVER BLVD / FRANKLIN BLVD
38.62531066,-121.46776509999998,WESTERN AVE / DANVILLE WAY
38.45006084,-121.43571270000001,5924 LAGUNA RANCH CIR
38.52507559,-121.427517,65TH STREET EXPY / FRUITRIDGE RD
38.52652786,-121.4443436,5330 STOCKTON BLVD
38.49130787,-121.49450990000001,1936 WHITMAN WAY
38.54508816,-121.4624578,3220 LA SOLIDAD WAY
38.49049366,-121.4854736,2247 68TH AVE
38.56623766,-121.48546950000001,1919 19TH ST
38.49479094,-121.4720466,3026 FLORIN RD
38.57768464,-121.48036370000001,1912 I ST
38.52565067,-121.44351499999999,5420 STOCKTON BLVD
38.62643059,-121.50999350000001,3271 AZEVEDO DR
38.49002489,-121.5208027,957 SHELLWOOD WAY
38.51254677,-121.47943980000001,6228 VENTURA ST
38.56326638,-121.46543700000001,STOCKTON BLVD / 34TH ST
38.55451804,-121.48056389999999,26TH ST / 2ND AVE
38.46478375,-121.44919640000002,8104 TORRENTE WAY
38.52935875,-121.4471706,1 CLAUSS CT
38.47094887,-121.45977069999999,4049 FAWN CIR
38.55974271,-121.49969399999999,2691 RIVERSIDE BLVD
38.524299,-121.47208,5630 FRANKLIN BLVD
38.54915301,-121.4096655,8090 FOLSOM BLVD
38.58138835,-121.4622017,211 30TH ST
38.47827244,-121.49881840000002,1657 NEIHART AVE
38.62764703,-121.4529368,3339 TAYLOR ST
38.56326638,-121.46543700000001,STOCKTON BLVD / 34TH ST
38.44720182,-121.4328092,6007 WINDBREAKER WAY
38.47188629,-121.42913429999999,6643 VALLEY HI DR
38.5681965,-121.4771101,2408 P ST
38.56803077,-121.4738655,2621 P ST
38.56848028,-121.4754991,2509 P ST
38.61202624,-121.4507993,OAKMONT ST / SANTIAGO AVE
38.61655968,-121.44616189999999,RIO LINDA BLVD / ELEANOR AVE
38.48312565,-121.48102720000001,119 NEDRA CT
38.52506502,-121.41443329999998,WILKINSON ST / FRUITRIDGE RD
38.62741952,-121.4978994,SAN JUAN RD / TRUXEL RD
38.48064434,-121.5069832,8940 POCKET RD
38.48728104,-121.45610459999999,SHINING STAR DR / PHOENIX PARK DR
38.56285126,-121.50612140000001,2625 KIT CARSON ST
38.49904974,-121.5312703,788 PARKHAVEN WAY
38.631823,-121.53175900000001,23 GRACKLE CT
38.51099562,-121.48073020000001,6354 HERMOSA ST
38.57905171,-121.4976906,715 L ST
38.58373458,-121.486043,518 14TH ST
38.5976184,-121.4242543,1830 ARDEN WAY
38.56820709,-121.4679847,1415 30TH ST
38.64495332,-121.43491189999999,1341 LONGSHORE CT
38.53450711,-121.46819740000002,20TH AVE / 36TH ST
38.487542100000006,-121.45498119999999,FRANKLIN BLVD / SHINING STAR DR
38.61574625,-121.4448838,940 ELEANOR AVE
38.58184562,-121.50116570000002,547 L ST
38.52506487,-121.42149779999998,FRUITRIDGE RD / 71ST ST
38.51708866,-121.48375109999999,5930 24TH ST
38.55575132,-121.41177900000001,7767 LA RIVIERA DR
38.5586276,-121.51185090000001,285 SEAVEY CIR
38.52783233,-121.44437190000001,5150 STOCKTON BLVD
38.54941557,-121.4035685,8181 FOLSOM BLVD
38.61868967,-121.4500165,OAKMONT ST / LAS PALMAS AVE
38.579057500000005,-121.48095190000001,1818 H ST
38.48061188,-121.46866499999999,7612 DETROIT BLVD
38.53078064,-121.43851090000001,4905 58TH ST
38.57725503,-121.4806992,1901 J ST
38.4808851,-121.46657749999999,3421 JOLA CIR
38.45673254,-121.43383359999999,8291 CARLIN AVE
38.54042404,-121.43617649999999,5961 13TH AVE
38.47338747,-121.4334256,5700 MACK RD
38.62648616,-121.49669479999999,3200 TRUXEL RD
38.53789577,-121.44887,STOCKTON BLVD / 16TH AVE
38.53452891,-121.47416840000001,FRANKLIN BLVD / 20TH AVE
38.51055016,-121.40908300000001,POWER INN RD / ELDER CREEK RD
38.56737967,-121.47865149999998,2318 Q ST
38.63367782,-121.4571721,3651 NORWOOD AVE
38.56490201,-121.48769309999999,1800 U ST
38.46945288,-121.4279242,6525 VALLEY HI DR
38.56179004,-121.4825709,2217 W ST
38.59572389,-121.5050785,227 JIBBOOM ST
38.52731583,-121.4137192,5330 ONTARIO ST
38.6122991,-121.445824,2560 BOXWOOD ST
38.63839743,-121.5106604,2217 CITRINE WAY
38.56822282,-121.47262240000002,2710 O ST
38.60969502,-121.50055790000002,1755 CREEKSIDE OAKS DR
38.548855100000004,-121.49088529999999,3066 FREEPORT BLVD
38.54965713,-121.5010236,1389 7TH AVE
38.54899682,-121.39747379999999,3053 NOTRE DAME DR
38.55218963,-121.4923547,1821 VALLEJO WAY
38.61733037,-121.510595,2828 AQUINO DR
38.61112011,-121.4461937,EL CAMINO AVE / BOXWOOD ST
38.57161734,-121.4843219,1826 1/2 O ST
38.54743009,-121.45825819999999,2940 42ND ST
38.66402692,-121.546884,5130 MONETTA LN
38.63499923,-121.52884990000001,3659 FAR NIENTE WAY
38.5248104,-121.483171,24TH ST / FRUITRIDGE RD
38.59648756,-121.43550929999999,1509 EXPOSITION BLVD
38.57960099,-121.4907988,12TH ST / J ST
38.65407136,-121.5048798,4451 GATEWAY PARK BLVD
38.48899029,-121.4563746,65 LA FRESA CT
38.63862878,-121.3815598,3555 AUBURN BLVD
38.52640925,-121.4970403,5341 MICHAEL WAY
38.61140992,-121.44765430000001,2400 DEL PASO BLVD
38.640524299999996,-121.454431,555 DISPLAY WAY
38.54139021,-121.4752017,3671 FRANKLIN BLVD
38.53078613,-121.43064540000002,11 SUBURBAN CT
38.53131653,-121.44543200000001,4895 STOCKTON BLVD
38.63004757,-121.4762363,3501 NORTHGATE BLVD
38.66218212,-121.54982009999999,330 HAWKCREST CIR
38.55582667,-121.4766447,2600 SAN FERNANDO WAY
38.57421261,-121.45912870000001,717 34TH ST
38.50502839,-121.48434499999999,2342 WORSHAM AVE
38.61112011,-121.4461937,BOXWOOD ST / EL CAMINO AVE
38.56601548,-121.48862240000001,2017 17TH ST
38.48151147,-121.4684313,MEADOWVIEW RD / DETROIT BLVD
38.47765971,-121.4955741,7684 19TH ST
38.49371194,-121.49987709999999,7257 MILFORD ST
38.60964455,-121.43069809999999,2427 PRINCETON ST
38.58045703,-121.46745259999999,2704 D ST
38.48927894,-121.4742605,2851 UTAH AVE
38.64726866,-121.5330756,3218 MARSHSONG AVE
38.54892406,-121.4466868,2825 50TH ST
38.60950023,-121.4237244,1828 WOOLLEY WAY
38.60324441,-121.42031409999998,2037 ETHAN WAY
38.57884334,-121.48341270000002,I ST / 17TH ST
38.50339936,-121.5478368,6797 FRATES WAY
38.62988799,-121.4749528,3430 NORTHGATE BLVD
38.55463449,-121.4795909,2653 2ND AVE
38.62698775,-121.4971148,3200 TRUXEL RD
38.47421612,-121.42716999999999,MACK RD / VALLEY HI DR
38.57026986,-121.4441463,4601 H ST
38.4589237,-121.4338127,8206 LA ALMENDRA WAY
38.62976876,-121.41836909999999,CATSKILL WAY / VERANO ST
38.62776114,-121.5282186,SAN JUAN RD / GUILLEMOT DR
38.50279498,-121.47861979999999,2604 53RD AVE
38.62085306,-121.5163987,2810 GATEWAY OAKS DR
38.63832633,-121.44837350000002,740 HARRIS AVE
38.46442316,-121.45538799999999,4206 VALLEY HI DR
38.57201606,-121.4692575,2801 L ST
38.46360509,-121.4303669,6220 WEATHERFORD WAY
38.548855100000004,-121.49088529999999,3066 FREEPORT BLVD
38.65572801,-121.461357,40 TWIN LEAF CT
38.65572801,-121.461357,40 TWIN LEAF CT
38.5496714,-121.48918710000001,FREEPORT BLVD / BIDWELL WAY
38.44258851,-121.42888300000001,6400 JACINTO AVE
38.63020663,-121.4959999,3301 FONG RANCH RD
38.57503046,-121.47695859999999,2215 K ST
38.63110431,-121.4180257,DAYTON ST / DEL PASO BLVD
38.57100991,-121.4935219,1250 WHITNEY AVE
38.61264781,-121.4216656,1936 FRIENZA AVE
38.44258851,-121.42888300000001,6400 JACINTO AVE
38.53266824,-121.44615209999999,BAKER AVE / STOCKTON BLVD
38.52960558,-121.4932774,4940 VIRGINIA WAY
38.55783227,-121.41006580000001,7901 LA RIVIERA DR
38.552673399999996,-121.46800959999999,2ND AVE / 35TH ST
38.56068556,-121.49928870000001,2633 RIVERSIDE BLVD
38.49556817,-121.5423064,7201 GLORIA DR
38.65031154,-121.5079524,4400 TRUXEL RD
38.55783227,-121.41006580000001,7901 LA RIVIERA DR
38.51050023,-121.40097890000001,8200 ELDER CREEK RD
38.47774495,-121.4384213,7703 CENTER PKWY
38.61458725,-121.50866440000001,2035 W EL CAMINO AVE
38.52545649,-121.43181340000001,6231 FRUITRIDGE RD
38.64013822,-121.46230109999999,200 OPPORTUNITY ST
38.4814126,-121.491628,MEADOWVIEW RD / MANORSIDE DR
38.52497346,-121.44259040000001,FRUITRIDGE RD / STOCKTON BLVD
38.57858559,-121.4641608,E ST / 30TH ST
38.63863084,-121.46351680000001,HARRIS AVE / PERFORMANCE DR
38.548855100000004,-121.49088529999999,3066 FREEPORT BLVD
38.66062772,-121.49574969999999,N BEND DR / ARROWBROOK AVE
38.51229152,-121.4366852,STOCKTON BLVD / DIAS AVE
38.54915301,-121.4096655,8090 FOLSOM BLVD
38.50460411,-121.4883563,6719 MIDDLECOFF WAY
38.48925192,-121.4582942,7387 PATERO CIR
38.62130809,-121.43605840000001,MARYSVILLE BLVD / ACACIA AVE
38.47884153,-121.4570142,194 CREEKSIDE CIR
38.55199422,-121.49602079999998,1600 VALLEJO WAY
38.52212416,-121.514051,1166 34TH AVE
38.61545185,-121.4939097,2730 STONECREEK DR
38.58184562,-121.50116570000002,547 L ST
38.52983357,-121.44482820000002,STOCKTON BLVD / LAWRENCE DR
38.58097068,-121.4982228,660 J ST
38.48934244,-121.4859396,2250 68TH AVE
38.57991197,-121.4966071,8TH ST / K ST
38.56311353,-121.4887376,18TH ST / W ST
38.582786,-121.50273689999999,3RD ST / J ST
38.53762902,-121.4699432,TEMPLE AVE / 16TH AVE
38.67081464,-121.50777579999999,NATOMAS BLVD / CLUB CENTER DR
38.50428456,-121.43616829999999,5900 RIZA AVE
38.55117621,-121.45547079999999,STOCKTON BLVD / 2ND AVE
38.56060791,-121.5061404,2701 RINGGOLD ST
38.47431447,-121.4348784,5633 MACK RD
38.50290927,-121.5235712,6870 GREENHAVEN DR
38.57829626,-121.48265400000001,1730 I ST
38.48934244,-121.4859396,2250 68TH AVE
38.61618775,-121.50599340000001,AZEVEDO DR / BANNON CREEK DR
38.53172057,-121.49091659999999,4701 JOAQUIN WAY
38.63589608,-121.5055312,3661 TRUXEL RD
38.49407763,-121.46739440000002,3500 FLORIN RD
38.55996267,-121.5061519,MCCLATCHY WAY / DUDLEY WAY
38.46003018,-121.42323259999999,8263 SUNNY CREEK WAY
38.63248017,-121.4164146,2146 SOUTH AVE
38.54146972,-121.4254625,6879 14TH AVE
38.62234262,-121.44329579999999,1021 ACACIA AVE
38.48714497,-121.47842309999999,2549 69TH AVE
38.57325365,-121.46371470000001,3150 I ST
38.59025226,-121.4201014,1301 ETHAN WAY
38.53514629,-121.49376940000002,FREEPORT BLVD / SUTTERVILLE RD
38.54654137,-121.39211680000001,FLORIN PERKINS RD / KIEFER BLVD
38.57493609,-121.47491640000001,1008 24TH ST
38.60802229,-121.4725801,430 HARDING AVE
38.54106323,-121.47576000000001,SUTTERVILLE RD / FRANKLIN BLVD
38.58052209,-121.49862479999999,545 K ST
38.52495123,-121.4646263,FRUITRIDGE RD / MARTIN LUTHER KING JR BL
38.63513882,-121.52537609999999,SAINTSBURY DR / DUCKHORN DR
38.62975579,-121.48157340000002,813 SAN JUAN RD
38.57991197,-121.4966071,8TH ST / K ST
38.62266496,-121.42220390000001,ROSEVILLE RD / MARCONI CIR
38.46118894,-121.4428191,8140 EDDINGTON WAY
38.53863631,-121.4344635,15TH AVE / 60TH ST
38.57190252,-121.4433291,581 PICO WAY
38.4855939,-121.4564494,150 CREEKS EDGE WAY
38.63020663,-121.4959999,3301 FONG RANCH RD
38.62741952,-121.4978994,SAN JUAN RD / TRUXEL RD
38.62274838,-121.4307335,3050 DEL PASO BLVD
38.5513046,-121.45825320000002,2623 41ST ST
38.60764526,-121.447659,833 CALVADOS AVE
38.58278889,-121.50533610000001,1021 FRONT ST
38.45400615,-121.42887900000001,6300 EHRHARDT AVE
38.55714501,-121.50672040000002,VALLEJO WAY / MUIR WAY
38.5952625,-121.48552959999999,1135 RICHARDS BLVD
38.51052171,-121.42744840000002,65TH STREET EXPY / ELDER CREEK RD
38.48252455,-121.4891013,7574 SKELTON WAY
38.63855311,-121.52968770000001,3814 SAINTSBURY DR
38.59118394,-121.48657709999999,1103 N B ST
38.52199137,-121.49901489999999,5770 FREEPORT BLVD
38.54711178,-121.3956435,8395 FOLSOM BLVD
38.61084607,-121.42103629999998,1944 EL CAMINO AVE
38.57325365,-121.46371470000001,3150 I ST
38.45483499,-121.42768159999999,CENTER PKWY / EHRHARDT AVE
38.54049185,-121.47631659999999,3710 FRANKLIN BLVD
38.63160443,-121.44039129999999,NOGALES ST / ALVARADO BLVD
38.52904451,-121.47279650000002,FRANKLIN BLVD / 26TH AVE
38.59978862,-121.50268829999999,500 BERCUT DR
38.48334563,-121.4891094,7564 SKELTON WAY
38.58573502,-121.4863575,13TH ST / D ST
38.58576729999999,-121.4818932,C ST / 16TH ST
38.53085892,-121.49606509999998,4850 FREEPORT BLVD
38.58245363,-121.50527549999998,113 K ST
38.60930232,-121.4461973,BOXWOOD ST / DIXIEANNE AVE
38.51656122,-121.5187268,43RD AVE / GLORIA DR
38.50298477,-121.5346969,6715 GLORIA DR
38.6017616,-121.42582709999999,1695 ARDEN WAY
38.56556204,-121.49985259999998,US 50 WB / 10TH ST
38.52199137,-121.49901489999999,5770 FREEPORT BLVD
38.54395353,-121.46470749999999,MARTIN LUTHER KING JR BLVD / 9TH AVE
38.55199422,-121.49602079999998,1600 VALLEJO WAY
38.63872883,-121.47653659999999,3825 ROSIN CT
38.51488974,-121.5282515,6132 RIVERSIDE BLVD
38.63150496,-121.4385612,1216 NOGALES ST
38.52199137,-121.49901489999999,5770 FREEPORT BLVD
38.52570388,-121.50411329999999,5411 GILGUNN WAY
38.63495006,-121.4608874,271 MOREY AVE
38.56418287,-121.4927485,15TH ST / W ST
38.46977953,-121.4385398,GREAT SMOKEY ST / KENELWORTH WAY
38.61292566,-121.4932977,STONECREEK DR / W EL CAMINO AVE
38.52732711,-121.41540400000001,5330 PRISCILLA LN
38.61335716,-121.4506176,701 PLAZA AVE
38.46977953,-121.4385398,GREAT SMOKEY ST / KENELWORTH WAY
38.60815196,-121.4549202,DEL PASO BLVD / FORREST ST
38.53735621,-121.46853629999998,3520 16TH AVE
38.43811565,-121.4267227,6560 KENBRIDGE ST
38.60240036,-121.42950320000001,1601 ARDEN WAY
38.52199137,-121.49901489999999,5770 FREEPORT BLVD
38.63647881,-121.4297591,MARYSVILLE BLVD / GRAND AVE
38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
38.5076709,-121.5412748,372 FLORIN RD
38.65731154,-121.51199790000001,4640 NATOMAS BLVD
38.62741952,-121.4978994,TRUXEL RD / SAN JUAN RD
38.52199137,-121.49901489999999,5770 FREEPORT BLVD
38.53704366,-121.46506699999999,4120 MARTIN LUTHER KING JR BLVD
38.58964798,-121.4802031,THORNTON AVE / N 16TH ST
38.57369871,-121.47940290000001,1209 21ST ST
38.57006806,-121.4998385,1930 9TH ST
38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
38.61257305,-121.49366770000002,2540 SEAMIST DR
38.57944539,-121.46304540000001,3008 D ST
38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
38.60154457,-121.42747,1689 ARDEN WAY
38.60930505,-121.4473452,DIXIEANNE AVE / EMPRESS ST
38.56838945,-121.4658463,3160 FOLSOM BLVD
38.51590927,-121.5145057,43RD AVE / S LAND PARK DR
38.51921686,-121.52278079999999,5953 RIVERSIDE BLVD
38.55048551,-121.4028462,8206 LAKE FOREST DR
38.51996349,-121.42935800000001,6335 MCMAHON DR
38.53874125,-121.4778223,2751 WILMINGTON AVE
38.49556587,-121.4596858,4050 FLORIN RD
38.49576768,-121.4803518,25TH ST / FLORIN RD
38.56170554,-121.4681696,SERRA WAY / 32ND ST
38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
38.50603275,-121.4768629,2637 51ST AVE
38.55093059,-121.46581259999999,37TH ST / 3RD AVE
38.54307784,-121.4116003,3453 RAMONA AVE
38.56277597,-121.50585259999998,2625 KIT CARSON ST
38.4840083,-121.4556125,25 CREEKS EDGE WAY
38.52137681,-121.5068067,1370 35TH AVE
38.6341268,-121.45864250000001,360 MOREY AVE
38.54120381,-121.49188390000002,FREEPORT BLVD / 14TH AVE
38.54021553,-121.45571170000001,3800 44TH ST
38.47365629,-121.43393,5700 MACK RD
38.64402751,-121.42477930000001,209 NIMITZ ST
38.5392541,-121.4650574,3900 MARTIN LUTHER KING JR BLVD
38.53231925,-121.428595,65TH ST / 21ST AVE
38.63160945,-121.47793670000001,3500 LARCHWOOD DR
38.61955775,-121.46593899999999,ARCADE BLVD / COLFAX ST
38.64303305,-121.5259712,ARENA BLVD / I 5 NB
38.57050893,-121.4574953,3644 J ST
38.6194402,-121.47993340000001,2925 CAMARILLO DR
38.55032643,-121.50533390000001,3171 RIVERSIDE BLVD
38.61512488,-121.4211625,2703 CONNIE DR
38.57017351,-121.4795335,2200 O ST
38.48034756,-121.4485769,4641 BARBEE WAY
38.52378506,-121.4823115,5625 24TH ST
38.58275798,-121.4686143,216 26TH ST
38.57672297,-121.4832986,1725 K ST
38.61200165,-121.4490916,2419 DEL PASO BLVD
38.54735343,-121.40092479999998,8315 FOLSOM BLVD
38.63560611,-121.51292020000001,2330 CASHAW WAY
38.56791951,-121.4747617,P ST / 26TH ST
38.61063608,-121.51392369999999,2555 VENTURE OAKS WAY
38.48876908,-121.45838870000001,7399 PATERO CIR
38.52652786,-121.4443436,5330 STOCKTON BLVD
38.55513128,-121.47286609999999,1ST AVE / ALHAMBRA BLVD
38.54146972,-121.4254625,6879 14TH AVE
38.59049989,-121.4858893,12TH ST / N B ST
38.61693796,-121.43974340000001,HELENA AVE / ELLEN ST
38.62149931,-121.504924,1901 PEBBLEWOOD DR
38.54120974,-121.470546,12TH AVE / 34TH ST
38.63476396,-121.5283928,3641 FAR NIENTE WAY
38.61077027,-121.49396399999999,1531 WATERWHEEL DR
38.55301886,-121.4649158,1ST AVE / 37TH ST
38.57129023,-121.4860977,1711 P ST
38.62436035,-121.4301956,3134 PALMER ST
38.56613712,-121.46808759999999,ALHAMBRA BLVD / STOCKTON BLVD
38.63347967,-121.4500914,700 KESNER AVE
38.52610557,-121.4473321,5445 48TH ST
38.52339385,-121.4223013,5710 71ST ST
38.60933262,-121.4948736,2330 MOSSY BANK DR
38.61285973,-121.47966640000001,2523 NORTHVIEW DR
38.46624668,-121.45078829999999,4445 VALVERDE WAY
38.48255011,-121.51873590000002,8020 RUSH RIVER DR
38.55393092,-121.4428888,5300 T ST
38.59954474,-121.42399040000001,1735 ARDEN WAY
38.63973826,-121.4353699,3937 HIGH ST
38.51641638,-121.3865679,8580 YOUNGER CREEK DR
38.62372526,-121.4481855,LEE DR / ALTOS AVE
38.54455104,-121.45915420000001,8TH AVE / SAN JOSE WAY
38.61855028,-121.4665975,53 ARCADE BLVD
38.59367176,-121.48287490000001,1224 ISABEL ST
38.56179004,-121.4825709,2217 W ST
38.51787111,-121.43664820000001,5640 40TH AVE
38.54439581,-121.3908868,JACKSON RD / FLORIN PERKINS RD
38.63338067,-121.47552569999999,NORTHGATE BLVD / PATIO AVE
38.62647906,-121.42054879999999,3174 CRAIGMONT ST
38.61093125,-121.4697938,262 W EL CAMINO AVE
38.56793823,-121.4338815,723 56TH ST
38.49855045,-121.4703136,6943 TRANQUILITY DR
38.51566329,-121.50186229999998,6106 MCLAREN AVE
38.51326708,-121.5289716,6205 RIVERSIDE BLVD
38.44942327,-121.4361716,5955 LAGUNA RANCH CIR
38.55909654,-121.4869479,2557 20TH ST
38.53051542,-121.48540190000001,2318 ANITA AVE
38.51947073,-121.43022179999998,6304 MCMAHON DR
38.53514705,-121.471825,3222 19TH AVE
38.48795122,-121.45555800000001,7456 FRANKLIN BLVD
38.62559095,-121.44384099999999,ARCADE BLVD / BRANCH ST
38.44529571,-121.4389102,5755 MUSKINGHAM WAY
38.56408209,-121.41711740000001,117 HARTNELL PL
38.57170879,-121.48760220000001,1501 16TH ST
38.61371716,-121.518561,2560 W EL CAMINO AVE
38.609241499999996,-121.4792588,2331 NORTHVIEW DR
38.48728104,-121.45610459999999,SHINING STAR DR / LA FRESA CT
38.52846279,-121.42118359999999,5210 71ST ST
38.52358579,-121.43672190000001,34TH AVE / 59TH ST
38.50565244,-121.43512309999998,6001 RIZA AVE
38.53124638,-121.49929250000001,1700 WENTWORTH AVE
38.60892854,-121.4798876,2231 NORTHVIEW DR
38.47433721,-121.4189709,STOCKTON BLVD / MACK RD
38.5105054,-121.435864,STOCKTON BLVD / ELDER CREEK RD
38.52042714,-121.49860290000001,FREEPORT BLVD / 35TH AVE
38.64480059,-121.42729409999998,114 TINKER WAY
38.53880039,-121.44797150000001,4925 15TH AVE
38.62096842,-121.4179054,2025 EDISON AVE
38.62234814,-121.422546,ROSEVILLE RD / MARCONI AVE
38.48328361,-121.4452634,7580 CENTER PKWY
38.61798936,-121.4267744,1710 AUBURN BLVD
38.6272906,-121.5395774,SAN JUAN RD / EL CENTRO RD
38.6270814,-121.4984478,3291 TRUXEL RD
38.63589608,-121.5055312,3661 TRUXEL RD
38.50736847,-121.4184645,6613 COUGAR DR
38.55152837,-121.4075372,200 BICENTENNIAL CIR
38.52239057,-121.411208,7909 34TH AVE
38.55683101,-121.47649399999999,2515 28TH ST
38.62234814,-121.422546,MARCONI AVE / ROSEVILLE RD
38.64124446,-121.4569219,NORWOOD AVE / I 80 EB
38.58316799,-121.4996207,I ST / 5TH ST
38.61819108,-121.43711200000001,2861 TAFT ST
38.58029601,-121.471865,2410 E ST
38.52488785,-121.47174709999999,FRUITRIDGE RD / FRANKLIN BLVD
38.65333642,-121.5363135,4500 TYNEBOURNE ST
38.51496724,-121.5243785,936 JOHNFER WAY
38.61039427,-121.4290403,1650 EL CAMINO AVE
38.54959457,-121.3957274,3017 NOTRE DAME DR
38.46005151,-121.430301,8200 CENTER PKWY
38.50133937,-121.54142379999999,6860 STEAMBOAT WAY
38.50912795,-121.54032179999999,1 SHOAL CT
38.56022067,-121.5061256,707 MCCLATCHY WAY
38.61160220000001,-121.4839873,MORELL ST / RIVERMONT CT
38.6242591,-121.4630334,200 COOKINGHAM WAY
38.5712566,-121.50677320000001,324 T ST
38.57907899,-121.4907361,1011 12TH ST
38.45123003,-121.44011019999999,5201 JACINTO AVE
38.61564793,-121.4427075,DEL PASO BLVD / ELEANOR AVE
38.54106323,-121.47576000000001,FRANKLIN BLVD / SUTTERVILLE RD
38.52532233,-121.4431889,5399 FRUITRIDGE RD
38.61726903,-121.4205256,2820 CONNIE DR
38.48714755,-121.515627,134 FOUNTAIN OAKS CIR
38.64639615,-121.4552334,4315 BURGESS DR
38.58029569,-121.4907939,914 12TH ST
38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
38.57087225,-121.5061463,2015 4TH ST
38.51052171,-121.42744840000002,ELDER CREEK RD / 65TH STREET EXPY
38.54080977,-121.4928237,19TH ST / 14TH AVE
38.56834962,-121.43772209999999,53RD ST / H ST
38.47599535,-121.498024,CELEBRITY ST / CAPRICE CT
38.59954474,-121.42399040000001,1735 ARDEN WAY
38.55895752,-121.47918519999999,2518 X ST
38.49605203,-121.55583229999999,204 RIVER ACRES DR
38.45656628,-121.435773,8326 HOLLY JILL WAY
38.62916206,-121.43786909999999,1217 RIVERA DR
38.51083839,-121.4428126,5351 47TH AVE
38.65851633,-121.4545664,GINGHAMTON WAY / SANTA ANA AVE
38.60931053,-121.45080630000001,DIXIEANNE AVE / OAKMONT ST
38.54146972,-121.4254625,6879 14TH AVE
38.63466859,-121.43018670000001,MARYSVILLE BLVD / ROANOKE AVE
38.62541828,-121.433145,ARCADE BLVD / MARYSVILLE BLVD
38.65473334,-121.44092759999998,MARYSVILLE BLVD / MAIN AVE
38.58078266,-121.4847979,700 16TH ST
38.62821323,-121.4280294,1656 LOS ROBLES BLVD
38.55067586,-121.4946908,BIDWELL WAY / 17TH ST
38.62541828,-121.433145,MARYSVILLE BLVD / ARCADE BLVD
38.54146972,-121.4254625,6879 14TH AVE
38.48934244,-121.4859396,2250 68TH AVE
38.53752113,-121.4005808,8270 BELVEDERE AVE
38.62078836,-121.49669650000001,1555 WOODLAND OAKS WAY
38.52120656,-121.3867994,8588 UNSWORTH AVE
